market,viewport,route,tier,assetType,url,isR2,runsObserved,aboveFold,loadedBeforeScrollRate,loadingAttr,poster,renderedWidth,renderedHeight,naturalWidth,naturalHeight,httpStatus,contentType,contentLengthBytes,cacheControl,etag,medianStartTimeMs,medianResponseEndMs,medianDurationMs,medianVideoCanPlayMs,medianPageLcpMs,pageLcpIsThisAssetRate,medianPageCls,classification,classificationScore,classificationReasons
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fhero%2Funderfloor-cable-trunking-hero-foreground-products.webp&w=750&q=75,true,1,true,1,lazy,,372,250,729,410,200,image/webp,44884,"public, max-age=0, must-revalidate",CylyWzxZb2uDeSjjOZlNjx7Uy0VGwZXIp3Br1ATLKsQ,2301.9000000059605,3406,1104.0999999940395,,2508,0,0,CRITICAL,6,above the fold; slow transfer (1104 ms); no effective cache-control for repeat visits
uk,desktop,/products/underfloor-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,1,lazy,,250,56,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",2302,2364.7000000029802,62.70000000298023,,2508,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,192,43,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",229,360.80000000447035,131.80000000447035,,660,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fhero%2Funderfloor-cable-trunking-hero-background.webp&w=640&q=75,true,1,false,0,eager,,390,756,390,166,200,image/webp,14250,"public, max-age=0, must-revalidate",_5TGqkXv6Gkz8MDoMZ2d-bYdViubsP_MDfJ9Zt2pQ30,,,,,660,1,0,NEEDS OPTIMISATION,5,is the page LCP element on at least one run; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fhero%2Funderfloor-cable-trunking-hero-foreground-products.webp&w=384&q=75,true,2,false,0,eager,,322,184.5,350,197,200,image/webp,18466,"public, max-age=0, must-revalidate",Y73VIIW1-bvRs0mBaq-8emMs4TN45qtL66Z23PtxZCQ,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-junction-boxes-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,118,390,292,200,image/webp,16400,"public, max-age=0, must-revalidate",xomxBoTqRZc_-ytxHxR-SSdkC-cL_aSNtVGw2J30HXA,630.8000000044703,644.7000000029802,13.899999998509884,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-socket-data-accessories-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,141,390,292,200,image/webp,12820,"public, max-age=0, must-revalidate",pOlAhhHMTX9XA985eKGpAe8-IdsQid6IrNna18Pd2jw,631,645.8000000044703,14.800000004470348,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-cable-trays-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,118,390,292,200,image/webp,9896,"public, max-age=0, must-revalidate",wMhKqR5WKXnpdbEpfC5SCulR6TLTf_QZlJEMNB8NbeM,631.1000000014901,646.7000000029802,15.600000001490116,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Fraised-floor-trunking-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,118,390,292,200,image/webp,16106,"public, max-age=0, must-revalidate",UHsujoNelzlHummGJHFExmPBJGu8h7hmvurIYhyRsas,631.2000000029802,647.6000000014901,16.399999998509884,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Faluminium-trunking-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,118,390,260,200,image/webp,12386,"public, max-age=0, must-revalidate",VgEU_XES46sZwFyNLu50mBgL8jydGFzIgC1odVRAvBI,631.4000000059605,648.4000000059605,17,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-tray-accessories-category-card.webp&w=640&q=75,true,1,false,1,lazy,,108,118,390,260,200,image/webp,20996,"public, max-age=0, must-revalidate",CYnlOH2tkjZkhswK3JU7jUhalzStelnX5927hS-qUvs,631.4000000059605,649.3000000044703,17.899999998509884,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-offices-workspaces.webp&w=640&q=75,true,2,false,1,lazy,,174,109,390,292,200,image/webp,34954,"public, max-age=0, must-revalidate",Js9f-oRPh1EfSEFWB3iQayWEG_wWhPqxVTrEW5xa8nw,631.4000000059605,653,21.599999994039536,,660,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-commercial-buildings.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-meeting-conference-spaces.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-education-facilities.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-retail-interiors.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-control-flexible-work-areas.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,660,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/underfloor-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,0,lazy,,220,50,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",1921.2000000029802,1995.5,74.29999999701977,,660,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,252,57,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",1172.6000000014901,1279,106.39999999850988,,1656,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-automation-showcase.png&w=1080&q=75,true,1,false,0,eager,,704,528,883,497,200,image/webp,49028,"public, max-age=0, must-revalidate",d96UVnVVh-qShzMEC94sI7bLZRSa9RgszNombbFHWlE,,,,,1656,1,0,NEEDS OPTIMISATION,4,is the page LCP element on at least one run; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-software-interface.webp&w=96&q=75,true,1,false,1,lazy,,86,76,96,60,200,image/webp,1050,"public, max-age=0, must-revalidate",ils4-uurjMxiY9NQlUE4gBUQTQZ-VUFdUQCl8MyPBr0,1611.9000000059605,1754.3000000044703,142.39999999850988,,1656,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-automotive-factory-application.webp&w=96&q=75,true,1,false,1,lazy,,82,73,96,61,200,image/webp,1826,"public, max-age=0, must-revalidate",DlkY-SO-pFy2FZwjqTG1eYZ6hZsFtNOubPehkwOa1AI,1611.9000000059605,1815.5,203.59999999403954,,1656,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-smart-receiver-cutaway.webp&w=96&q=75,true,1,false,1,lazy,,82,73,96,60,200,image/webp,1024,"public, max-age=0, must-revalidate",7-i2ksaIdV8H3L6--chR7Xyf0cfsq1hWTb_IpAkwCOQ,1612,1972,360,,1656,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-factory-floor-safety-lines.webp&w=96&q=75,true,1,false,1,lazy,,82,73,96,60,200,image/webp,2252,"public, max-age=0, must-revalidate",DVWcuQk1HV9zx_8S1B4dB2dWkJaZRVvoKgI2jhTzEKQ,1612.2000000029802,1974.6000000014901,362.3999999985099,,1656,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-assembly-line-rail-system.png&w=96&q=75,true,1,false,1,lazy,,82,73,96,54,200,image/webp,1736,"public, max-age=0, must-revalidate",e9xilU44AHS1fXuQ6zJze8Fi-sQJIxwRjEKgB-lLGzM,1612.2000000029802,2022,409.79999999701977,,1656,0,0,NEEDS OPTIMISATION,5,moderate transfer time (410 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-software-interface.webp&w=1080&q=75,true,1,false,0,eager,,637,510,921,576,200,image/webp,38868,"public, max-age=0, must-revalidate",_2dsXHoEffjP0LXqUIgcfHKYA5JHRpCme1PCk1Wq62M,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-software-interface.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-receiver-input-module.webp&w=256&q=75,true,2,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-receiver-din-rail-module.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-transmitter-rs485-dim-module.webp&w=256&q=75,true,3,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-transmitter-din-rail-module.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-tft-touch-panel.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-tablet-control-panel.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-powerline-network-adapter.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-powerline-din-rail-network-adapter.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-control-pc.webp&w=256&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-daylight-motion-sensor.webp&w=256&q=75,true,2,false,0,lazy,,0,0,,,,,,,,,,,,1656,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-automotive-factory-application.webp&w=384&q=75,true,1,true,1,lazy,,276,184,364,231,200,image/webp,19080,"public, max-age=0, must-revalidate",UnMtp4_bpAhla_EECiEeSwEBRd2eaxdJTKBJ_8QJlx4,1612.3000000044703,1835.3000000044703,223,,1656,0,0,NEEDS OPTIMISATION,4,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Findustries%2Fcards%2Fcommercial-buildings.webp&w=384&q=75,true,1,true,1,lazy,,276,184,364,205,200,image/webp,12674,"public, max-age=0, must-revalidate",5Oe_gpQyxKWgZKVtCl0yQRrKWGUTt4IqI6v_trY6ljI,1612.4000000059605,1959.5,347.09999999403954,,1656,0,0,NEEDS OPTIMISATION,4,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Findustries%2Fcards%2Fdata-centres.webp&w=384&q=75,true,1,true,1,lazy,,276,184,364,205,200,image/webp,12382,"public, max-age=0, must-revalidate",8L3ecwAIXjOlvRU25kHQr7BzTHBCMdoh9-xpEVr-aS8,1612.5,1960.6000000014901,348.1000000014901,,1656,0,0,NEEDS OPTIMISATION,4,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fbusbar%2Fapplications%2Fbusbar-application-warehouse.webp&w=384&q=75,true,1,true,1,lazy,,276,184,364,228,200,image/webp,19612,"public, max-age=0, must-revalidate",cYNBiQZ3y5y_ACUMkb0gyEM9WIrevTZrkTm77MY6yfo,1612.5,1976.9000000059605,364.40000000596046,,1656,0,0,NEEDS OPTIMISATION,4,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Findustries%2Fcards%2Finfrastructure-utilities.webp&w=384&q=75,true,1,true,1,lazy,,276,184,364,205,200,image/webp,17122,"public, max-age=0, must-revalidate",reBbgiTYoUpZvQDYTyo_FgrqyprZxGlNa0OiwbCWlsw,1612.8000000044703,2076.10000000149,463.29999999701977,,1656,0,0,NEEDS OPTIMISATION,5,above the fold; moderate transfer time (463 ms); no effective cache-control for repeat visits
uk,desktop,/products/g-bus,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,1,lazy,,250,56,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",1612.7000000029802,1663.3000000044703,50.600000001490116,,1656,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,mobile,/products/g-bus,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,192,43,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",212.5,334.6000000014901,122.10000000149012,,624,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/g-bus,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fg-bus%2Fg-bus-automation-showcase.png&w=640&q=75,true,1,false,0,eager,,350,263,390,219,200,image/webp,21792,"public, max-age=0, must-revalidate",8Jk6lIOB9BjY2Kq-opBrEecpnGwx2i_5lTx7lcgi2wA,,,,,624,1,0,NEEDS OPTIMISATION,5,is the page LCP element on at least one run; mobile viewport; no effective cache-control for repeat visits
